tIF,G_if,Tcell_if,Tamb_if,loadFactor_if,pf_if,P_load_if,Q_load_if,I_load_if,Vpv_mpp_if,Ipv_mpp_if,Vdc_cmd_if,D_mppt_if,Ppv_available_if,P_meas_if,P_pred_if,V_meas_if,V_pred_if,I_meas_if,I_pred_if,T_meas_if,T_case_if,T_junction_if,absP_if,absV_if,absI_if,absT_if,P_loss_if,capHealth_if
5645,955.879675399901,34.0150810499452,31.1840192775185,0.932605645913727,0.869521150914664,8393.45081322354,4767.55431230307,13.429247412611,767.174825776355,12.105819312928,800,0.0410314677795566,9287.27982227558,8334.82317326964,8393.45081322354,304.71527761023,305.02,13.4593001830014,13.467162930889,43.6918886252955,43.7899322994685,50.3460439061265,58.6276399539056,0.304722389770404,0.00786274788761609,0.0980436741730912,259.591262264647,1
5646,954.342324657923,30.3427234062617,29.6088966657974,0.946604076661952,0.878671075059697,8519.43668995757,4629.05242128513,13.488877969404,775.861787782488,12.1284263417363,800,0.0301727652718902,9409.98254448776,8456.81645803493,8519.43668995757,306.176312980276,305.02,13.478744572049,13.526961845848,41.3863991713219,42.2211097511161,48.7855098138592,62.620231922634,1.15631298027625,0.0482172737990325,0.834710579794134,263.487732679101,1
5647,940.143547799651,32.3308838145933,31.3014676281811,0.984932971447043,0.862488297255247,8864.39674302339,5201.30810769129,14.2983936802532,771.158794336579,11.9256537221528,800,0.0360515070792756,9196.57274605089,8877.30571059527,8864.39674302339,304.689340553758,305.02,14.2737535411486,14.3387631060499,43.4320069422978,43.9547821463557,50.5963861943653,12.9089675718806,0.330659446241953,0.0650095649013771,0.522775204057901,274.156600299693,1
5648,960.045803915737,33.0404263087838,30.0503113261888,0.922549559165109,0.874940528376153,8302.94603248598,4595.21381785236,13.2021589418586,769.480371566572,12.1699088527235,800,0.038149535541785,9364.50598592499,8329.22422177945,8302.94603248598,305.146329402126,305.02,13.2788782538546,13.2394333090133,42.3774384084351,42.6802757425418,49.2627330133129,26.278189293469,0.126329402126373,0.0394449448412697,0.302837334106641,256.792145334619,1
5649,977.812558180046,33.40218537728,27.353901745303,0.955656124206027,0.886980828256245,8600.90511785424,4478.05814032602,13.4902873296622,768.624630490044,12.3908530213603,800,0.0392192118874449,9523.91482499947,8595.27413435182,8600.90511785424,305.566709542681,305.02,13.5047332679504,13.5283751852291,39.8987134505571,39.9959124718252,46.5964303022507,5.63098350242217,0.546709542680844,0.0236419172787077,0.0971990212680964,266.007374778998,1
5650,936.922129315683,36.3647090897214,29.5333715124354,0.920583614776876,0.871273646855559,8285.25253299188,4667.16930489259,13.2294700621923,761.616780648264,11.838805497493,800,0.04797902418967,9016.63292972157,8201.43981540974,8285.25253299188,306.268072368663,305.02,13.215810741558,13.2668215383056,42.1950929657973,42.1532729168757,48.7019521505262,83.8127175821428,1.24807236866275,0.0510107967475673,0.0418200489216431,256.244923700781,1
5651,908.813602950904,31.1626571312388,29.2911095986271,0.999302476389483,0.88387605915561,8993.72228750534,4759.21307274884,14.1559616801317,773.922234556055,11.5409482133723,797.065688802239,0.0325972068049317,8931.79643018879,8733.34554131423,8663.84253728313,303.863442656155,303.901220498074,13.7127912211301,13.6752380532426,42.3888242791175,41.9321432672461,48.5208673246276,69.503004031103,0.0377778419187962,0.0375531678874115,0.456681011871396,267.953892905665,1
5652,948.010846343429,30.8777005290168,29.7580225932425,1,0.866376614306479,9000,5187.72165545309,14.4519704301622,774.596299398611,12.041931015987,800,0.0317546257517365,9327.63520259685,8996.52696342132,9000,304.180547731912,305.02,14.3992431733911,14.4927734574773,42.3321788755024,42.4514880119811,49.138889090487,3.47303657867815,0.839452268087825,0.0935302840862295,0.119309136478698,278.350515463919,1
5653,989.517374401776,30.547273220073,27.720441936514,0.953947267771777,0.867976959259564,8585.525409946,4912.12380471285,13.7609988006255,775.377925197917,12.5730502594001,800,0.0307775935026032,9748.86562354278,8615.86663888211,8585.525409946,306.278714057215,305.02,13.7496688770772,13.7998509704842,39.7269764423352,40.4152115753671,47.0895171243359,30.3412289361167,1.258714057215,0.0501820934069759,0.688235133031895,265.531713709671,1
5654,946.401667697709,27.0834571710156,27.6979085962983,0.94199705236878,0.882222673614748,8477.97347131902,4524.59992637856,13.3691905717082,783.571582061963,12.0637692916184,800,0.0205355224225465,9452.82678946396,8463.51682282113,8477.97347131902,304.598380977123,305.02,13.3004361856474,13.4069365282692,41.8127083737525,40.3836259975293,47.026152500722,14.456648497895,0.421619022876712,0.106500342621839,1.42908237622325,262.205365092342,1
5655,960.751561578268,29.3255820630075,28.3479453258346,0.963592942083424,0.875088632474673,8672.33647875081,4796.18536351736,13.7871770712191,778.267835629956,12.2214444365302,800,0.0271652054625551,9511.55710989011,8684.5489620506,8672.33647875081,304.0765527652,305.02,13.7551651934347,13.8261031516005,40.7214037482464,41.047025805299,47.7063225218158,12.2124832997906,0.943447234800431,0.0709379581658407,0.32562205705262,268.216592126315,1
5656,1000,27.0370045566011,29.2546439655641,0.959214605462333,0.888290571512484,8632.93144916099,4463.57223245331,13.5205548966488,783.68146572136,12.7475270974452,800,0.0203981678483,9990.00072004861,8647.84810423201,8632.93144916099,307.556346605118,305.02,13.5441767679019,13.5587282082695,42.0310910612571,41.9614393188831,48.6249094434685,14.9166550710161,2.53634660511807,0.0145514403675921,0.0696517423740417,266.99787987096,1
5657,973.542442416947,29.1627691934425,28.2009799884423,0.899572057193923,0.866554207135178,8096.14851474531,4662.89330051117,12.9979244115587,778.652969472912,12.3860227053057,800,0.0266837881588603,9644.4133594452,8122.06019360719,8096.14851474531,304.878264356242,305.02,12.9367217747123,13.0346221523524,40.4946860910555,40.859589906182,47.4154436363237,25.911678861884,0.141735643758011,0.0979003776400571,0.364903815126468,250.396345816866,1
5658,966.499172619681,31.0352239478793,28.4619284796438,0.89703207012986,0.883834775175359,8073.28863116874,4273.05878613413,12.7078087480829,774.223677751292,12.2749613614418,800,0.0322204028108856,9503.56572951044,8093.57736398526,8073.28863116874,307.675630122888,305.02,12.7939024847841,12.7436873896819,40.139929379779,41.0788272913331,47.5510489541591,20.2887328165189,2.65563012288789,0.0502150951021925,0.938897911554108,249.689339108312,1
5659,953.452279319404,35.2591222620447,27.7381065478316,0.933075746668691,0.865443528991041,8397.68172001822,4861.4298457669,13.4993218337638,764.232046289133,12.060620028337,800,0.0447099421385834,9217.1123237717,8413.92225088439,8397.68172001822,305.419899891681,305.02,13.3050534697054,13.5374351969332,39.7687459123666,40.3538564333636,46.8316330864501,16.2405308661673,0.399899891681002,0.232381727227777,0.585110520997056,259.722115052111,1
5660,928.045544977386,31.1728233882055,29.7340201245779,0.960537596224006,0.863709247704524,8644.83836601606,5044.42399071135,13.9245312425546,773.8981862752,11.7850604725286,800,0.032627267156,9120.4369248334,8672.78924126805,8644.83836601606,305.151454296502,305.02,13.8562615367576,13.9638451223737,42.0430708022591,42.3739269168851,48.9067373626913,27.9508752519923,0.131454296502284,0.107583585616052,0.330856114626002,267.366135031425,1
5661,934.252229804407,32.6122744064907,30.4165518823741,0.944400185398371,0.857997804943316,8499.60166858534,5088.41499162609,13.7817279349764,770.493164891446,11.8477609715129,800,0.036883543885692,9128.61884781833,8448.77610956258,8499.60166858534,306.746718489935,305.02,13.7420051061527,13.8206386305178,43.8887501563749,43.0612466166533,49.6044694663103,50.8255590227582,1.72671848993463,0.078633524365058,0.827503539721604,262.874278409857,1
5662,963.956912027363,31.8525345101402,30.2206011074301,0.938864008106945,0.885768137697626,8449.7760729625,4427.54436018571,13.2713903053888,772.290329616263,12.2332574356745,800,0.0346370879796707,9447.62641727764,8416.64276728676,8449.7760729625,308.404684188281,305.02,13.3504872563959,13.3088601371849,41.7947118824995,42.8641136666813,49.404698960477,33.1333056757394,3.38468418828097,0.0416271192109772,1.06940178418179,261.333280607089,1
5663,964.673034408596,27.7323187943823,30.1912454361623,0.900340125823968,0.875102223399394,8103.06113241571,4481.05377944037,12.8819498487515,782.036699891889,12.2893745392741,800,0.0224541251351392,9610.74190842935,8145.68911872663,8103.06113241571,305.209076080734,305.02,13.0912015483114,12.9183201523091,43.460845879186,42.7980583568427,49.2652218263992,42.6279863109212,0.189076080734196,0.172881396002303,0.662787522343287,250.610138115951,1
5664,1000,34.4700221308216,32.2217966927937,0.949173691140395,0.867446097903805,8542.56322026356,4899.66062693771,13.7005177507399,766.098662649542,12.6590533226041,800,0.042376671688073,9698.08382085625,8569.8659991299,8542.56322026356,304.178101258036,305.02,13.7109030054365,13.7391991611895,45.086831898246,44.8433952323362,51.3473350179691,27.3027788663367,0.84189874196386,0.0282961557529475,0.243436665909776,264.202986193719,1
5665,946.526043720726,28.8566975815441,29.6790870812422,0.916350134014408,0.872307731148183,8247.15120612967,4622.80051161047,13.1530209387055,779.376981870857,12.0457144338854,800,0.0257787726614284,9388.15255995984,8228.94596112419,8247.15120612967,305.038645400027,305.02,13.2157488777197,13.1901565718866,41.8363167988206,42.2821313600137,48.7521307504668,18.2052450054798,0.0186454000272533,0.0255923058330954,0.445814561193075,255.066532148341,1
5666,927.039394869229,31.4592133664202,29.4390974826195,0.931160300758509,0.861542037378753,8380.44270682658,4938.39564293898,13.5326161830209,773.220730781733,11.7691129715424,800,0.0334740865228338,9100.12213250878,8363.04465328266,8380.44270682658,306.358288451567,305.02,13.6005863406522,13.5708235479217,41.5091708381183,42.0402552250125,48.5128477759825,17.3980535439132,1.33828845156717,0.0297627927305761,0.531084386894186,259.188949695668,1
5667,970.73561153524,30.9118223428496,28.7051741086225,0.943102961036706,0.859474347742499,8487.92664933035,5048.25866496186,13.739153468543,774.515584247989,12.3301935595271,800,0.0318555196900134,9549.9270686479,8484.64653634729,8487.92664933035,305.440399463009,305.02,13.7523535911598,13.7779439612978,40.6690252121397,41.3154662657393,47.8121221053848,3.28011298306228,0.420399463008891,0.0255903701379463,0.646441053599652,262.513195340115,1
5668,956.126775065848,31.3719319211475,30.2542966351233,0.9479533912289,0.860297493462619,8531.5805210601,5055.61665667266,13.7966012468365,773.427195040526,12.13938539114,800,0.0332160061993428,9388.93079258536,8480.72071808597,8531.5805210601,305.874884825189,305.02,13.856453704628,13.8355539350011,41.2411981194062,42.8763340834733,49.3996371331088,50.8598029741279,0.854884825189174,0.0208997696269488,1.6351359640671,263.863315084334,1
5669,919.811316145213,32.4289203412234,29.7891985163077,0.970642629853249,0.888499909462583,8735.78366867925,4511.70377056045,13.678414456838,770.926888932836,11.6666568813044,799.894975789916,0.036341388833955,8994.13949375088,8647.99582175739,8724.31530893835,304.425330363379,304.9799568943,13.6277069068851,13.6990257043158,40.951316181865,42.4406654382211,49.023248906704,76.3194871809592,0.554626530921553,0.0713187974307594,1.48934925635604,269.824184812527,1
5670,960.280498130336,31.0988184099612,29.6428497514823,0.957561239200773,0.875642967760793,8618.05115280696,4753.2675943605,13.6922014200807,774.073245051237,12.1952532945994,800,0.0324084436859539,9440.01929197231,8573.05779334997,8618.05115280696,304.01090720643,305.02,13.664699920747,13.7308593505855,42.4184431095534,42.3077911087643,48.9119367491171,44.9933594569866,1.00909279357046,0.0661594298385424,0.110652000789145,266.537664519804,1
5671,916.836416580238,29.8326413983002,28.6765206242741,0.945102686025399,0.878465565354283,8505.92417422859,4626.45195203844,13.4706341234733,777.068386772321,11.6573191670543,800,0.0286645165345989,9058.53419923297,8604.8472014131,8505.92417422859,307.377011165101,305.02,13.4312491774815,13.5086664910835,40.6590063596016,41.3413933970185,47.9382323320873,98.9230271845136,2.35701116510063,0.077417313601984,0.682387037416859,263.069819821504,1
5672,925.428680948174,32.1616412114469,30.2148908323682,0.918700955567751,0.882289189927567,8268.30860010976,4411.20323909821,13.0375802699377,771.559137714322,11.7408777937636,800,0.0355510778570971,9058.78154656544,8384.69747290208,8268.30860010976,304.098399490745,305.02,13.2158821356239,13.0743899732545,42.2011302652421,42.8556092647711,49.3980970474181,116.388872792319,0.921600509254972,0.141492162369461,0.654478999529047,255.720884539478,1
5673,949.960442756427,29.2442887073183,29.2510270576727,0.900395729151822,0.856489294344561,8103.5615623664,4883.62571006321,13.1627087807011,778.460135062839,12.0850846120106,800,0.0269248311714517,9407.75659931157,8052.5270715707,8103.5615623664,305.437966936584,305.02,13.1943582206432,13.1998717660888,43.1072340381317,41.8550172802288,48.3236790897094,51.0344907957005,0.417966936583809,0.00551354544558791,1.25221675790285,250.62561533092,1
5674,937.889570761366,33.5564019181487,30.099825156972,0.906951819580069,0.877513559077269,8162.56637622062,4460.75569830467,12.9408906078381,768.259831262619,11.8831980368945,800,0.0396752109217259,9129.38371868488,8099.29116463981,8162.56637622062,303.930589723114,305.02,12.8481024786853,12.9774273220187,42.3672869985438,42.6793816130703,49.1060703165631,63.2752115808107,1.08941027688576,0.129324843333476,0.312094614526508,252.450506481051,1
5675,962.349977877373,29.1610657237879,28.6264317780475,0.966602555374642,0.880871634419219,8699.42299837178,4674.82107564215,13.7394421278222,778.65699903038,12.243644414297,800,0.0266787512120255,9533.59941683156,8655.9812641054,8699.42299837178,307.122678544031,305.02,13.6675351446874,13.7782334355643,42.0602649421036,41.2406301975356,47.7472307103455,43.4417342663783,2.1026785440306,0.110698290876941,0.819634744568006,269.054319537272,1
5676,975.372398494297,27.1277709677676,30.0881449390432,0.965252634088929,0.870263299501843,8687.27370680036,4917.17467376958,13.8875012759881,783.466757775746,12.4325556720685,800,0.0206665527803179,9740.49408326199,8786.42095577284,8687.27370680036,303.597163162742,305.02,14.0524061758385,13.926710607106,43.5049105606909,42.7293080127357,49.2920055104733,99.1472489724783,1.42283683725822,0.125695568732427,0.775602547955252,268.678568251559,1
5677,932.961239928232,30.6353133343392,31.1097546485155,0.963829408831606,0.874840883305791,8674.46467948445,4803.16012327415,13.7944658551337,775.169666307621,11.8534575749526,800,0.0310379171154742,9188.44075296751,8596.05406720254,8674.46467948445,305.403524313113,305.02,13.7963085360714,13.8334125143318,44.6523448084902,43.771883770851,50.3730780209757,78.4106122819067,0.383524313113355,0.037103978260415,0.880461037639165,268.282412767561,1
5678,953.09182742206,31.7058759034809,30.4557096006797,0.924541575887601,0.885347881790209,8320.87418298841,4369.60110621778,13.0751379196811,772.637250550316,12.0970462673045,800,0.0342034368121049,9346.62856775012,8409.15302264154,8320.87418298841,303.181644074991,305.02,12.9574340462241,13.1120536615354,43.0928975130403,43.0990009123638,49.6555208572295,88.2788396531305,1.8383559250093,0.154619615311312,0.00610339932352133,257.346624216137,1
5679,915.396386684671,32.8010581009631,28.6595393020197,0.944686635054373,0.861975965791822,8502.17971548936,5000.33979859567,13.7222838906182,770.046597062172,11.6065583342676,800,0.0374417536722853,8937.59074890639,8419.8613273754,8502.17971548936,300.602428255074,305.02,13.9034300698271,13.7610267545841,40.2065310200502,41.3062345031219,47.8673758748184,82.3183881139539,4.41757174492619,0.14240331524304,1.09970348307173,262.954011819259,1
